Instancia,Crossover,Mutacao,Inicializacao,Parada,Execucao,Valor Total,Peso Total,Gerações,Tempo
knapsack_7.csv,uniforme,0.1,heuristica,convergencia,5,2380,172,20,0.0937
knapsack_9.csv,um_ponto,0.01,aleatoria,fixo,1,2976,240,200,0.4497
knapsack_9.csv,um_ponto,0.01,aleatoria,fixo,2,2935,249,200,0.4414
knapsack_9.csv,um_ponto,0.01,aleatoria,fixo,3,3095,247,200,0.4446
knapsack_9.csv,um_ponto,0.01,aleatoria,fixo,4,3134,250,200,0.4502
knapsack_9.csv,um_ponto,0.01,aleatoria,fixo,5,3164,248,200,0.4463
knapsack_9.csv,um_ponto,0.01,aleatoria,convergencia,1,3134,250,22,0.0789
knapsack_9.csv,um_ponto,0.01,aleatoria,convergencia,2,3089,245,29,0.1019
knapsack_9.csv,um_ponto,0.01,aleatoria,convergencia,3,3072,249,23,0.1498
knapsack_9.csv,um_ponto,0.01,aleatoria,convergencia,4,2909,244,24,0.0973
knapsack_9.csv,um_ponto,0.01,aleatoria,convergencia,5,2859,250,36,0.1342
knapsack_9.csv,um_ponto,0.01,heuristica,fixo,1,3095,247,200,0.4395
knapsack_9.csv,um_ponto,0.01,heuristica,fixo,2,3095,247,200,0.4449
knapsack_9.csv,um_ponto,0.01,heuristica,fixo,3,3095,247,200,0.4409
knapsack_9.csv,um_ponto,0.01,heuristica,fixo,4,3095,247,200,0.4539
knapsack_9.csv,um_ponto,0.01,heuristica,fixo,5,3095,247,200,0.4374
knapsack_9.csv,um_ponto,0.01,heuristica,convergencia,1,3095,247,20,0.07
knapsack_9.csv,um_ponto,0.01,heuristica,convergencia,2,3095,247,20,0.0757
knapsack_9.csv,um_ponto,0.01,heuristica,convergencia,3,3095,247,20,0.078
knapsack_9.csv,um_ponto,0.01,heuristica,convergencia,4,3095,247,20,0.0758
knapsack_9.csv,um_ponto,0.01,heuristica,convergencia,5,3095,247,20,0.0761
knapsack_9.csv,um_ponto,0.05,aleatoria,fixo,1,3134,250,200,0.4623
knapsack_9.csv,um_ponto,0.05,aleatoria,fixo,2,3164,248,200,0.4428
knapsack_9.csv,um_ponto,0.05,aleatoria,fixo,3,3164,248,200,0.4433
knapsack_9.csv,um_ponto,0.05,aleatoria,fixo,4,3164,248,200,0.4362
knapsack_9.csv,um_ponto,0.05,aleatoria,fixo,5,3095,247,200,0.439
knapsack_9.csv,um_ponto,0.05,aleatoria,convergencia,1,3164,248,34,0.1065
knapsack_9.csv,um_ponto,0.05,aleatoria,convergencia,2,3032,245,29,0.0975
knapsack_9.csv,um_ponto,0.05,aleatoria,convergencia,3,3164,248,38,0.131
knapsack_9.csv,um_ponto,0.05,aleatoria,convergencia,4,2924,242,29,0.096
knapsack_9.csv,um_ponto,0.05,aleatoria,convergencia,5,3079,243,48,0.1383
knapsack_9.csv,um_ponto,0.05,heuristica,fixo,1,3164,248,200,0.4413
knapsack_9.csv,um_ponto,0.05,heuristica,fixo,2,3164,248,200,0.4313
knapsack_9.csv,um_ponto,0.05,heuristica,fixo,3,3164,248,200,0.4382
knapsack_9.csv,um_ponto,0.05,heuristica,fixo,4,3164,248,200,0.4432
knapsack_9.csv,um_ponto,0.05,heuristica,fixo,5,3164,248,200,0.4438
knapsack_9.csv,um_ponto,0.05,heuristica,convergencia,1,3095,247,20,0.0761
knapsack_9.csv,um_ponto,0.05,heuristica,convergencia,2,3095,247,20,0.0751
knapsack_9.csv,um_ponto,0.05,heuristica,convergencia,3,3095,247,20,0.0815
knapsack_9.csv,um_ponto,0.05,heuristica,convergencia,4,3095,247,20,0.0749
knapsack_9.csv,um_ponto,0.05,heuristica,convergencia,5,3095,247,20,0.0822
knapsack_9.csv,um_ponto,0.1,aleatoria,fixo,1,2953,234,200,0.5251
knapsack_9.csv,um_ponto,0.1,aleatoria,fixo,2,2976,240,200,0.4336
knapsack_9.csv,um_ponto,0.1,aleatoria,fixo,3,2990,240,200,0.422
knapsack_9.csv,um_ponto,0.1,aleatoria,fixo,4,2926,212,200,0.495
knapsack_9.csv,um_ponto,0.1,aleatoria,fixo,5,2937,237,200,0.4332
knapsack_9.csv,um_ponto,0.1,aleatoria,convergencia,1,3019,245,20,0.0654
knapsack_9.csv,um_ponto,0.1,aleatoria,convergencia,2,2907,246,23,0.0875
knapsack_9.csv,um_ponto,0.1,aleatoria,convergencia,3,2926,212,39,0.1261
knapsack_9.csv,um_ponto,0.1,aleatoria,convergencia,4,2982,248,20,0.0751
knapsack_9.csv,um_ponto,0.1,aleatoria,convergencia,5,3061,239,24,0.0877
knapsack_9.csv,um_ponto,0.1,heuristica,fixo,1,3095,247,200,0.4164
knapsack_9.csv,um_ponto,0.1,heuristica,fixo,2,3164,248,200,0.4144
knapsack_9.csv,um_ponto,0.1,heuristica,fixo,3,3134,250,200,0.4224
knapsack_9.csv,um_ponto,0.1,heuristica,fixo,4,3095,247,200,0.4139
knapsack_9.csv,um_ponto,0.1,heuristica,fixo,5,3095,247,200,0.4118
knapsack_9.csv,um_ponto,0.1,heuristica,convergencia,1,3095,247,20,0.0661
knapsack_9.csv,um_ponto,0.1,heuristica,convergencia,2,3095,247,20,0.0674
knapsack_9.csv,um_ponto,0.1,heuristica,convergencia,3,3095,247,20,0.0699
knapsack_9.csv,um_ponto,0.1,heuristica,convergencia,4,3095,247,20,0.0662
knapsack_9.csv,um_ponto,0.1,heuristica,convergencia,5,3095,247,20,0.0711
knapsack_9.csv,dois_pontos,0.01,aleatoria,fixo,1,2976,240,200,0.5446
knapsack_9.csv,dois_pontos,0.01,aleatoria,fixo,2,2921,233,200,0.5039
knapsack_9.csv,dois_pontos,0.01,aleatoria,fixo,3,2976,240,200,0.4983
knapsack_9.csv,dois_pontos,0.01,aleatoria,fixo,4,3072,249,200,0.5065
knapsack_9.csv,dois_pontos,0.01,aleatoria,fixo,5,3164,248,200,0.4953
knapsack_9.csv,dois_pontos,0.01,aleatoria,convergencia,1,3164,248,30,0.1083
knapsack_9.csv,dois_pontos,0.01,aleatoria,convergencia,2,3048,248,58,0.1683
knapsack_9.csv,dois_pontos,0.01,aleatoria,convergencia,3,3095,247,34,0.117
knapsack_9.csv,dois_pontos,0.01,aleatoria,convergencia,4,3164,248,30,0.1077
knapsack_9.csv,dois_pontos,0.01,aleatoria,convergencia,5,3164,248,29,0.1042
knapsack_9.csv,dois_pontos,0.01,heuristica,fixo,1,3095,247,200,0.4982
knapsack_9.csv,dois_pontos,0.01,heuristica,fixo,2,3095,247,200,0.4915
knapsack_9.csv,dois_pontos,0.01,heuristica,fixo,3,3095,247,200,0.5139
knapsack_9.csv,dois_pontos,0.01,heuristica,fixo,4,3095,247,200,0.4936
knapsack_9.csv,dois_pontos,0.01,heuristica,fixo,5,3095,247,200,0.5061
knapsack_9.csv,dois_pontos,0.01,heuristica,convergencia,1,3095,247,20,0.0861
knapsack_9.csv,dois_pontos,0.01,heuristica,convergencia,2,3095,247,20,0.085
knapsack_9.csv,dois_pontos,0.01,heuristica,convergencia,3,3095,247,20,0.0888
knapsack_9.csv,dois_pontos,0.01,heuristica,convergencia,4,3095,247,20,0.0892
knapsack_9.csv,dois_pontos,0.01,heuristica,convergencia,5,3095,247,20,0.0907
knapsack_9.csv,dois_pontos,0.05,aleatoria,fixo,1,3164,248,200,0.5297
knapsack_9.csv,dois_pontos,0.05,aleatoria,fixo,2,3164,248,200,0.4961
knapsack_9.csv,dois_pontos,0.05,aleatoria,fixo,3,3164,248,200,0.4941
knapsack_9.csv,dois_pontos,0.05,aleatoria,fixo,4,3164,248,200,0.4984
knapsack_9.csv,dois_pontos,0.05,aleatoria,fixo,5,3164,248,200,0.5155
knapsack_9.csv,dois_pontos,0.05,aleatoria,convergencia,1,2929,244,27,0.0998
knapsack_9.csv,dois_pontos,0.05,aleatoria,convergencia,2,3045,242,21,0.0823
knapsack_9.csv,dois_pontos,0.05,aleatoria,convergencia,3,3007,233,62,0.1871
knapsack_9.csv,dois_pontos,0.05,aleatoria,convergencia,4,3164,248,39,0.1287
knapsack_9.csv,dois_pontos,0.05,aleatoria,convergencia,5,3079,243,53,0.1607
knapsack_9.csv,dois_pontos,0.05,heuristica,fixo,1,3164,248,200,0.4992
knapsack_9.csv,dois_pontos,0.05,heuristica,fixo,2,3164,248,200,0.4901
knapsack_9.csv,dois_pontos,0.05,heuristica,fixo,3,3164,248,200,0.5035
knapsack_9.csv,dois_pontos,0.05,heuristica,fixo,4,3164,248,200,0.4933
knapsack_9.csv,dois_pontos,0.05,heuristica,fixo,5,3164,248,200,0.5027
knapsack_9.csv,dois_pontos,0.05,heuristica,convergencia,1,3095,247,20,0.0784
knapsack_9.csv,dois_pontos,0.05,heuristica,convergencia,2,3164,248,38,0.1741
knapsack_9.csv,dois_pontos,0.05,heuristica,convergencia,3,3095,247,20,0.0823
knapsack_9.csv,dois_pontos,0.05,heuristica,convergencia,4,3095,247,20,0.0866
knapsack_9.csv,dois_pontos,0.05,heuristica,convergencia,5,3095,247,20,0.0784
knapsack_9.csv,dois_pontos,0.1,aleatoria,fixo,1,2931,247,200,0.495
knapsack_9.csv,dois_pontos,0.1,aleatoria,fixo,2,2891,240,200,0.467
knapsack_9.csv,dois_pontos,0.1,aleatoria,fixo,3,2778,250,200,0.4643
knapsack_9.csv,dois_pontos,0.1,aleatoria,fixo,4,2991,227,200,0.4615
knapsack_9.csv,dois_pontos,0.1,aleatoria,fixo,5,2847,233,200,0.4681
knapsack_9.csv,dois_pontos,0.1,aleatoria,convergencia,1,2700,242,27,0.1013
knapsack_9.csv,dois_pontos,0.1,aleatoria,convergencia,2,3089,245,41,0.1351
knapsack_9.csv,dois_pontos,0.1,aleatoria,convergencia,3,2704,228,23,0.0894
knapsack_9.csv,dois_pontos,0.1,aleatoria,convergencia,4,2898,249,20,0.0753
knapsack_9.csv,dois_pontos,0.1,aleatoria,convergencia,5,2803,247,20,0.0868
knapsack_9.csv,dois_pontos,0.1,heuristica,fixo,1,3095,247,200,0.497
knapsack_9.csv,dois_pontos,0.1,heuristica,fixo,2,3095,247,200,0.4675
knapsack_9.csv,dois_pontos,0.1,heuristica,fixo,3,3095,247,200,0.4785
knapsack_9.csv,dois_pontos,0.1,heuristica,fixo,4,3095,247,200,0.4753
knapsack_9.csv,dois_pontos,0.1,heuristica,fixo,5,3095,247,200,0.4798
knapsack_9.csv,dois_pontos,0.1,heuristica,convergencia,1,3095,247,20,0.0774
knapsack_9.csv,dois_pontos,0.1,heuristica,convergencia,2,3095,247,20,0.0817
knapsack_9.csv,dois_pontos,0.1,heuristica,convergencia,3,3095,247,20,0.0841
knapsack_9.csv,dois_pontos,0.1,heuristica,convergencia,4,3095,247,20,0.0664
knapsack_9.csv,dois_pontos,0.1,heuristica,convergencia,5,3095,247,20,0.0787
knapsack_9.csv,uniforme,0.01,aleatoria,fixo,1,3164,248,200,0.6605
knapsack_9.csv,uniforme,0.01,aleatoria,fixo,2,3164,248,200,0.647
knapsack_9.csv,uniforme,0.01,aleatoria,fixo,3,2953,234,200,0.6363
knapsack_9.csv,uniforme,0.01,aleatoria,fixo,4,3164,248,200,0.6318
knapsack_9.csv,uniforme,0.01,aleatoria,fixo,5,2954,230,200,0.6503
knapsack_9.csv,uniforme,0.01,aleatoria,convergencia,1,3164,248,31,0.1336
knapsack_9.csv,uniforme,0.01,aleatoria,convergencia,2,3095,247,31,0.1337
knapsack_9.csv,uniforme,0.01,aleatoria,convergencia,3,3095,247,31,0.1343
knapsack_9.csv,uniforme,0.01,aleatoria,convergencia,4,3095,247,29,0.1345
knapsack_9.csv,uniforme,0.01,aleatoria,convergencia,5,3089,245,33,0.1389
knapsack_9.csv,uniforme,0.01,heuristica,fixo,1,3134,250,200,0.6343
knapsack_9.csv,uniforme,0.01,heuristica,fixo,2,3095,247,200,0.63
knapsack_9.csv,uniforme,0.01,heuristica,fixo,3,3095,247,200,0.6327
knapsack_9.csv,uniforme,0.01,heuristica,fixo,4,3095,247,200,0.6312
knapsack_9.csv,uniforme,0.01,heuristica,fixo,5,3095,247,200,0.6311
knapsack_9.csv,uniforme,0.01,heuristica,convergencia,1,3095,247,20,0.1081
knapsack_9.csv,uniforme,0.01,heuristica,convergencia,2,3095,247,20,0.1031
knapsack_9.csv,uniforme,0.01,heuristica,convergencia,3,3095,247,20,0.102
knapsack_9.csv,uniforme,0.01,heuristica,convergencia,4,3095,247,20,0.1127
knapsack_9.csv,uniforme,0.01,heuristica,convergencia,5,3095,247,20,0.1214
knapsack_9.csv,uniforme,0.05,aleatoria,fixo,1,3164,248,200,0.7298
knapsack_9.csv,uniforme,0.05,aleatoria,fixo,2,3164,248,200,0.6294
knapsack_9.csv,uniforme,0.05,aleatoria,fixo,3,3164,248,200,0.6297
knapsack_9.csv,uniforme,0.05,aleatoria,fixo,4,3164,248,200,0.6309
knapsack_9.csv,uniforme,0.05,aleatoria,fixo,5,3164,248,200,0.6293
knapsack_9.csv,uniforme,0.05,aleatoria,convergencia,1,3095,247,38,0.1506
knapsack_9.csv,uniforme,0.05,aleatoria,convergencia,2,3062,250,29,0.1274
knapsack_9.csv,uniforme,0.05,aleatoria,convergencia,3,3164,248,42,0.1687
knapsack_9.csv,uniforme,0.05,aleatoria,convergencia,4,2976,240,25,0.1127
knapsack_9.csv,uniforme,0.05,aleatoria,convergencia,5,3095,247,37,0.151
knapsack_9.csv,uniforme,0.05,heuristica,fixo,1,3164,248,200,0.6288
knapsack_9.csv,uniforme,0.05,heuristica,fixo,2,3164,248,200,0.6483
knapsack_9.csv,uniforme,0.05,heuristica,fixo,3,3164,248,200,0.6333
knapsack_9.csv,uniforme,0.05,heuristica,fixo,4,3164,248,200,0.6266
knapsack_9.csv,uniforme,0.05,heuristica,fixo,5,3164,248,200,0.6238
knapsack_9.csv,uniforme,0.05,heuristica,convergencia,1,3095,247,20,0.097
knapsack_9.csv,uniforme,0.05,heuristica,convergencia,2,3095,247,20,0.1015
knapsack_9.csv,uniforme,0.05,heuristica,convergencia,3,3095,247,20,0.0966
knapsack_9.csv,uniforme,0.05,heuristica,convergencia,4,3095,247,20,0.1108
knapsack_9.csv,uniforme,0.05,heuristica,convergencia,5,3095,247,20,0.0977
knapsack_9.csv,uniforme,0.1,aleatoria,fixo,1,2918,250,200,0.6018
knapsack_9.csv,uniforme,0.1,aleatoria,fixo,2,3019,245,200,0.6058
knapsack_9.csv,uniforme,0.1,aleatoria,fixo,3,2891,228,200,0.614
knapsack_9.csv,uniforme,0.1,aleatoria,fixo,4,3019,245,200,0.5971
knapsack_9.csv,uniforme,0.1,aleatoria,fixo,5,2758,227,200,0.6025
knapsack_9.csv,uniforme,0.1,aleatoria,convergencia,1,3009,247,37,0.1413
knapsack_9.csv,uniforme,0.1,aleatoria,convergencia,2,2751,248,28,0.1189
knapsack_9.csv,uniforme,0.1,aleatoria,convergencia,3,3088,249,41,0.1642
knapsack_9.csv,uniforme,0.1,aleatoria,convergencia,4,2909,219,23,0.1174
knapsack_9.csv,uniforme,0.1,aleatoria,convergencia,5,2747,210,21,0.0975
knapsack_9.csv,uniforme,0.1,heuristica,fixo,1,3095,247,200,0.5976
knapsack_9.csv,uniforme,0.1,heuristica,fixo,2,3095,247,200,0.5988
knapsack_9.csv,uniforme,0.1,heuristica,fixo,3,3164,248,200,0.596
knapsack_9.csv,uniforme,0.1,heuristica,fixo,4,3095,247,200,0.6119
knapsack_9.csv,uniforme,0.1,heuristica,fixo,5,3095,247,200,0.5995
knapsack_9.csv,uniforme,0.1,heuristica,convergencia,1,3095,247,20,0.1069
knapsack_9.csv,uniforme,0.1,heuristica,convergencia,2,3095,247,20,0.1068
knapsack_9.csv,uniforme,0.1,heuristica,convergencia,3,3095,247,20,0.1168
knapsack_9.csv,uniforme,0.1,heuristica,convergencia,4,3095,247,20,0.2172
knapsack_9.csv,uniforme,0.1,heuristica,convergencia,5,3095,247,20,0.1271
knapsack_6.csv,um_ponto,0.01,aleatoria,fixo,1,1915,138,200,0.5114
knapsack_6.csv,um_ponto,0.01,aleatoria,fixo,2,1915,138,200,0.5348
knapsack_6.csv,um_ponto,0.01,aleatoria,fixo,3,1915,138,200,0.4029
knapsack_6.csv,um_ponto,0.01,aleatoria,fixo,4,1915,138,200,0.4101
knapsack_6.csv,um_ponto,0.01,aleatoria,fixo,5,1915,138,200,0.4201
knapsack_6.csv,um_ponto,0.01,aleatoria,convergencia,1,1915,138,20,0.0649
knapsack_6.csv,um_ponto,0.01,aleatoria,convergencia,2,1756,144,21,0.0717
knapsack_6.csv,um_ponto,0.01,aleatoria,convergencia,3,1915,138,20,0.0652
knapsack_6.csv,um_ponto,0.01,aleatoria,convergencia,4,1915,138,23,0.0805
knapsack_6.csv,um_ponto,0.01,aleatoria,convergencia,5,1915,138,23,0.0811
knapsack_6.csv,um_ponto,0.01,heuristica,fixo,1,1915,138,200,0.4483
knapsack_6.csv,um_ponto,0.01,heuristica,fixo,2,1915,138,200,0.4078
knapsack_6.csv,um_ponto,0.01,heuristica,fixo,3,1915,138,200,0.4225
knapsack_6.csv,um_ponto,0.01,heuristica,fixo,4,1915,138,200,0.4042
knapsack_6.csv,um_ponto,0.01,heuristica,fixo,5,1915,138,200,0.4064
knapsack_6.csv,um_ponto,0.01,heuristica,convergencia,1,1915,138,20,0.064
knapsack_6.csv,um_ponto,0.01,heuristica,convergencia,2,1915,138,20,0.0714
knapsack_6.csv,um_ponto,0.01,heuristica,convergencia,3,1915,138,20,0.0709
knapsack_6.csv,um_ponto,0.01,heuristica,convergencia,4,1915,138,20,0.0733
knapsack_6.csv,um_ponto,0.01,heuristica,convergencia,5,1915,138,20,0.0988
knapsack_6.csv,um_ponto,0.05,aleatoria,fixo,1,1915,138,200,0.4259
knapsack_6.csv,um_ponto,0.05,aleatoria,fixo,2,1915,138,200,0.4025
knapsack_6.csv,um_ponto,0.05,aleatoria,fixo,3,1915,138,200,0.3995
knapsack_6.csv,um_ponto,0.05,aleatoria,fixo,4,1915,138,200,0.3961
knapsack_6.csv,um_ponto,0.05,aleatoria,fixo,5,1915,138,200,0.3988
knapsack_6.csv,um_ponto,0.05,aleatoria,convergencia,1,1915,138,20,0.0637
knapsack_6.csv,um_ponto,0.05,aleatoria,convergencia,2,1915,138,25,0.0847
knapsack_6.csv,um_ponto,0.05,aleatoria,convergencia,3,1915,138,24,0.0685
knapsack_6.csv,um_ponto,0.05,aleatoria,convergencia,4,1915,138,26,0.0913
knapsack_6.csv,um_ponto,0.05,aleatoria,convergencia,5,1915,138,20,0.0741
knapsack_6.csv,um_ponto,0.05,heuristica,fixo,1,1915,138,200,0.4384
knapsack_6.csv,um_ponto,0.05,heuristica,fixo,2,1915,138,200,0.4156
knapsack_6.csv,um_ponto,0.05,heuristica,fixo,3,1915,138,200,0.3981
knapsack_6.csv,um_ponto,0.05,heuristica,fixo,4,1915,138,200,0.3986
knapsack_6.csv,um_ponto,0.05,heuristica,fixo,5,1915,138,200,0.3969
knapsack_6.csv,um_ponto,0.05,heuristica,convergencia,1,1915,138,20,0.0554
knapsack_6.csv,um_ponto,0.05,heuristica,convergencia,2,1915,138,20,0.0646
knapsack_6.csv,um_ponto,0.05,heuristica,convergencia,3,1915,138,20,0.0711
knapsack_6.csv,um_ponto,0.05,heuristica,convergencia,4,1915,138,20,0.0696
knapsack_6.csv,um_ponto,0.05,heuristica,convergencia,5,1915,138,20,0.0779
knapsack_6.csv,um_ponto,0.1,aleatoria,fixo,1,1915,138,200,0.4337
knapsack_6.csv,um_ponto,0.1,aleatoria,fixo,2,1915,138,200,0.3819
knapsack_6.csv,um_ponto,0.1,aleatoria,fixo,3,1915,138,200,0.3919
knapsack_6.csv,um_ponto,0.1,aleatoria,fixo,4,1915,138,200,0.3887
knapsack_6.csv,um_ponto,0.1,aleatoria,fixo,5,1915,138,200,0.3849
knapsack_6.csv,um_ponto,0.1,aleatoria,convergencia,1,1915,138,26,0.0775
knapsack_6.csv,um_ponto,0.1,aleatoria,convergencia,2,1915,138,24,0.0775
knapsack_6.csv,um_ponto,0.1,aleatoria,convergencia,3,1915,138,20,0.0696
knapsack_6.csv,um_ponto,0.1,aleatoria,convergencia,4,1756,144,20,0.0682
knapsack_6.csv,um_ponto,0.1,aleatoria,convergencia,5,1915,138,29,0.0976
knapsack_6.csv,um_ponto,0.1,heuristica,fixo,1,1915,138,200,0.4032
knapsack_6.csv,um_ponto,0.1,heuristica,fixo,2,1915,138,200,0.3961
knapsack_6.csv,um_ponto,0.1,heuristica,fixo,3,1915,138,200,0.3911
knapsack_6.csv,um_ponto,0.1,heuristica,fixo,4,1915,138,200,0.3871
knapsack_6.csv,um_ponto,0.1,heuristica,fixo,5,1915,138,200,0.4842
knapsack_6.csv,um_ponto,0.1,heuristica,convergencia,1,1915,138,20,0.0594
knapsack_6.csv,um_ponto,0.1,heuristica,convergencia,2,1915,138,20,0.0649
knapsack_6.csv,um_ponto,0.1,heuristica,convergencia,3,1915,138,20,0.0616
knapsack_6.csv,um_ponto,0.1,heuristica,convergencia,4,1915,138,20,0.0676
knapsack_6.csv,um_ponto,0.1,heuristica,convergencia,5,1915,138,20,0.0604
knapsack_6.csv,dois_pontos,0.01,aleatoria,fixo,1,1915,138,200,0.4972
knapsack_6.csv,dois_pontos,0.01,aleatoria,fixo,2,1915,138,200,0.4628
knapsack_6.csv,dois_pontos,0.01,aleatoria,fixo,3,1915,138,200,0.5345
knapsack_6.csv,dois_pontos,0.01,aleatoria,fixo,4,1915,138,200,0.517
knapsack_6.csv,dois_pontos,0.01,aleatoria,fixo,5,1915,138,200,0.4661
knapsack_6.csv,dois_pontos,0.01,aleatoria,convergencia,1,1915,138,20,0.0723
knapsack_6.csv,dois_pontos,0.01,aleatoria,convergencia,2,1915,138,20,0.0749
knapsack_6.csv,dois_pontos,0.01,aleatoria,convergencia,3,1915,138,20,0.0834
knapsack_6.csv,dois_pontos,0.01,aleatoria,convergencia,4,1674,150,20,0.0706
knapsack_6.csv,dois_pontos,0.01,aleatoria,convergencia,5,1915,138,20,0.073
knapsack_6.csv,dois_pontos,0.01,heuristica,fixo,1,1915,138,200,0.5058
knapsack_6.csv,dois_pontos,0.01,heuristica,fixo,2,1915,138,200,0.4718
knapsack_6.csv,dois_pontos,0.01,heuristica,fixo,3,1915,138,200,0.4651
knapsack_6.csv,dois_pontos,0.01,heuristica,fixo,4,1915,138,200,0.4617
knapsack_6.csv,dois_pontos,0.01,heuristica,fixo,5,1915,138,200,0.4597
knapsack_6.csv,dois_pontos,0.01,heuristica,convergencia,1,1915,138,20,0.0727
knapsack_6.csv,dois_pontos,0.01,heuristica,convergencia,2,1915,138,20,0.0779
knapsack_6.csv,dois_pontos,0.01,heuristica,convergencia,3,1915,138,20,0.094
knapsack_6.csv,dois_pontos,0.01,heuristica,convergencia,4,1915,138,20,0.0856
knapsack_6.csv,dois_pontos,0.01,heuristica,convergencia,5,1915,138,20,0.0733
knapsack_6.csv,dois_pontos,0.05,aleatoria,fixo,1,1915,138,200,0.511
knapsack_6.csv,dois_pontos,0.05,aleatoria,fixo,2,1915,138,200,0.4593
knapsack_6.csv,dois_pontos,0.05,aleatoria,fixo,3,1915,138,200,0.4509
knapsack_6.csv,dois_pontos,0.05,aleatoria,fixo,4,1915,138,200,0.4519
knapsack_6.csv,dois_pontos,0.05,aleatoria,fixo,5,1915,138,200,0.4521
knapsack_6.csv,dois_pontos,0.05,aleatoria,convergencia,1,1915,138,28,0.0987
knapsack_6.csv,dois_pontos,0.05,aleatoria,convergencia,2,1915,138,27,0.0944
knapsack_6.csv,dois_pontos,0.05,aleatoria,convergencia,3,1915,138,26,0.0946
knapsack_6.csv,dois_pontos,0.05,aleatoria,convergencia,4,1915,138,20,0.0698
knapsack_6.csv,dois_pontos,0.05,aleatoria,convergencia,5,1915,138,20,0.0663
knapsack_6.csv,dois_pontos,0.05,heuristica,fixo,1,1915,138,200,0.5017
knapsack_6.csv,dois_pontos,0.05,heuristica,fixo,2,1915,138,200,0.4571
knapsack_6.csv,dois_pontos,0.05,heuristica,fixo,3,1915,138,200,0.454
knapsack_6.csv,dois_pontos,0.05,heuristica,fixo,4,1915,138,200,0.4585
knapsack_6.csv,dois_pontos,0.05,heuristica,fixo,5,1915,138,200,0.465
knapsack_6.csv,dois_pontos,0.05,heuristica,convergencia,1,1915,138,20,0.0704
knapsack_6.csv,dois_pontos,0.05,heuristica,convergencia,2,1915,138,20,0.0794
knapsack_6.csv,dois_pontos,0.05,heuristica,convergencia,3,1915,138,20,0.0877
knapsack_6.csv,dois_pontos,0.05,heuristica,convergencia,4,1915,138,20,0.0861
knapsack_6.csv,dois_pontos,0.05,heuristica,convergencia,5,1915,138,20,0.0731
knapsack_6.csv,dois_pontos,0.1,aleatoria,fixo,1,1915,138,200,0.4721
knapsack_6.csv,dois_pontos,0.1,aleatoria,fixo,2,1915,138,200,0.4408
knapsack_6.csv,dois_pontos,0.1,aleatoria,fixo,3,1915,138,200,0.4387
knapsack_6.csv,dois_pontos,0.1,aleatoria,fixo,4,1915,138,200,0.4605
knapsack_6.csv,dois_pontos,0.1,aleatoria,fixo,5,1915,138,200,0.4363
knapsack_6.csv,dois_pontos,0.1,aleatoria,convergencia,1,1915,138,21,0.0748
knapsack_6.csv,dois_pontos,0.1,aleatoria,convergencia,2,1756,144,20,0.0749
knapsack_6.csv,dois_pontos,0.1,aleatoria,convergencia,3,1915,138,22,0.0883
knapsack_6.csv,dois_pontos,0.1,aleatoria,convergencia,4,1915,138,20,0.0713
knapsack_6.csv,dois_pontos,0.1,aleatoria,convergencia,5,1915,138,26,0.089
knapsack_6.csv,dois_pontos,0.1,heuristica,fixo,1,1915,138,200,0.4349
knapsack_6.csv,dois_pontos,0.1,heuristica,fixo,2,1915,138,200,0.4391
knapsack_6.csv,dois_pontos,0.1,heuristica,fixo,3,1915,138,200,0.4426
knapsack_6.csv,dois_pontos,0.1,heuristica,fixo,4,1915,138,200,0.4504
knapsack_6.csv,dois_pontos,0.1,heuristica,fixo,5,1915,138,200,0.4461
knapsack_6.csv,dois_pontos,0.1,heuristica,convergencia,1,1915,138,20,0.0732
knapsack_6.csv,dois_pontos,0.1,heuristica,convergencia,2,1915,138,20,0.0775
knapsack_6.csv,dois_pontos,0.1,heuristica,convergencia,3,1915,138,20,0.0674
knapsack_6.csv,dois_pontos,0.1,heuristica,convergencia,4,1915,138,20,0.0748
knapsack_6.csv,dois_pontos,0.1,heuristica,convergencia,5,1915,138,20,0.0733
knapsack_6.csv,uniforme,0.01,aleatoria,fixo,1,1915,138,200,0.5926
knapsack_6.csv,uniforme,0.01,aleatoria,fixo,2,1915,138,200,0.5437
knapsack_6.csv,uniforme,0.01,aleatoria,fixo,3,1915,138,200,0.5173
knapsack_6.csv,uniforme,0.01,aleatoria,fixo,4,1915,138,200,0.5243
knapsack_6.csv,uniforme,0.01,aleatoria,fixo,5,1915,138,200,0.5258
knapsack_6.csv,uniforme,0.01,aleatoria,convergencia,1,1915,138,26,0.1029
knapsack_6.csv,uniforme,0.01,aleatoria,convergencia,2,1756,144,27,0.1063
knapsack_6.csv,uniforme,0.01,aleatoria,convergencia,3,1915,138,20,0.0955
knapsack_6.csv,uniforme,0.01,aleatoria,convergencia,4,1915,138,39,0.1377
knapsack_6.csv,uniforme,0.01,aleatoria,convergencia,5,1915,138,23,0.0988
knapsack_6.csv,uniforme,0.01,heuristica,fixo,1,1915,138,200,0.5207
knapsack_6.csv,uniforme,0.01,heuristica,fixo,2,1915,138,200,0.5251
knapsack_6.csv,uniforme,0.01,heuristica,fixo,3,1915,138,200,0.5194
knapsack_6.csv,uniforme,0.01,heuristica,fixo,4,1915,138,200,0.5199
knapsack_6.csv,uniforme,0.01,heuristica,fixo,5,1915,138,200,0.5239
